1,2.78267,1.90675,0.245667
2,1.11413,1.01792,0.235458
3,4.36346,3.65687,0.405
4,0.19725,0.195084,0.17625
5,3.76725,3.25787,0.28725
6,0.607167,0.5845,0.302541
7,19.8017,15.1488,2.29996
8,0.07475,0.137333,0.202083
9,1.42717,1.18588,0.414458
10,13.6535,11.5623,0.416708
11,8.4315,8.03771,1.55429
12,5.51337,4.50025,4.39325
13,1.74475,1.39254,1.38358
14,10.8008,9.42104,2.02179
15,0.082042,0.136208,0.268625
16,0.2445,0.301916,0.243083
17,3.05975,2.54946,0.205583
18,1.12329,1.01671,0.287542
19,7.17208,6.18996,0.228625
20,0.1315,0.175875,0.269667
21,12.6283,12.2309,0.416834
22,0.686333,0.594458,0.287625
23,1.7135,1.36225,0.259666
24,0.752958,0.643916,0.306792
25,0.699,0.589917,0.285334
26,0.122458,0.164958,0.162
27,0.081375,0.144333,0.330208
28,0.338792,0.2895,0.306667
29,2.34238,2.23833,0.263083
30,0.333666,0.307834,0.28025
31,0.316375,0.33425,0.288917
32,16.7538,15.3562,3.13467
33,0.025875,0.084542,0.238417
34,0.353084,0.4295,0.451416
35,4.10804,3.23937,0.86375
36,0.336208,0.331666,0.293834
37,6.96733,5.38012,0.292333
38,0.204959,0.224125,0.290958
39,1.26454,0.991375,0.315875
40,0.157875,0.174542,0.235375
41,3.55033,3.13429,0.298583
42,0.139417,0.177583,0.170958
43,0.299875,0.309792,0.238209
44,0.079333,0.127542,0.269042
45,10.0178,7.58688,0.317583
46,9.55479,7.6105,4.38004
47,0.114417,0.21125,0.247542
48,1.64783,1.61458,0.196208
49,0.414875,0.3815,0.262833
50,0.071333,0.110834,0.231667
51,0.821208,0.59725,0.15525
52,1.30683,1.08742,1.16304
53,2.13975,1.79075,0.997084
54,2.49854,1.86908,0.31175
55,190.881,153.125,0.235666
56,0.479375,0.602583,0.3455
57,1.40625,1.26075,0.213083
58,0.22675,0.256417,0.295583
59,3.27029,2.69554,0.888709
60,0.532042,0.531333,0.416959
61,0.627708,0.620125,0.164792
62,1.35938,1.34517,0.296292
63,27.3713,21.9534,22.359
64,0.411958,0.437625,0.337833
65,1.96058,1.69354,0.283167
66,0.304209,0.325708,0.292
67,0.152917,0.2,0.215833
68,4.87129,3.97367,4.23417
69,0.672542,0.5495,0.27125
70,0.131708,0.175583,0.214292
71,0.436416,0.46125,0.284416
72,0.775708,0.696166,0.370375
73,0.960916,0.762833,0.664209
74,3.10858,2.341,0.853625
75,0.1385,0.180917,0.215625
76,0.173542,0.224042,0.248833
77,7.43308,6.34642,4.72567
78,1.966,1.59042,0.252333
79,0.174875,0.228958,0.202417
80,0.700875,0.646583,0.377916
81,0.114833,0.171958,0.225125
82,0.296,0.314791,0.246708
83,0.278625,0.27125,0.252292
84,39.8871,35.3298,0.322667
85,0.2095,0.209,0.221459
86,0.04225,0.090875,0.176417
87,13.8573,9.56058,0.3525
88,0.134,0.157375,0.29975
89,2.25496,2.14683,0.379458
90,0.849208,0.729791,0.187792
91,1.00379,0.914333,0.349291
92,0.045083,0.100333,0.138958
93,0.563917,0.613042,0.677709
94,0.643834,0.564208,0.3065
95,3.59938,2.42167,0.207459
96,0.1935,0.233875,0.297959
97,6.49625,6.33925,0.390459
98,1.09796,1.014,0.421875
99,0.529333,0.457083,0.29175
100,15.7026,12.7815,1.51304
101,12.959,9.48283,0.389042
102,1.10083,0.837583,0.269542
103,0.595458,0.607875,0.330041
104,3.44754,2.54004,0.26025
105,0.697458,0.662042,0.266417
106,5.09858,4.62167,0.322667
107,5.67363,4.23925,4.44596
108,1.43133,1.10796,0.315833
109,3.06421,2.50508,0.368292
110,12.3817,10.0311,2.24704
111,0.381375,0.400125,0.185083
112,0.142041,0.183083,0.294083
113,0.335334,0.314042,0.311417
114,5.25129,3.81796,0.322125
115,0.531375,0.455917,0.369709
116,32.143,34.5188,11.4184
117,0.962625,0.933333,0.999291
118,1.28825,1.27508,1.21346
119,3.09512,2.31188,1.14538
120,0.050167,0.115834,0.175542
121,12.8529,10.7416,2.07792
122,4.15079,3.33033,1.3145
123,0.613291,0.762291,0.371417
124,0.06725,0.112334,0.264625
125,0.06775,0.12075,0.197416
126,0.561,0.60325,0.569917
127,0.530542,0.461625,0.329917
128,0.983541,0.8825,0.297833
129,0.897666,0.786667,0.63575
130,0.059375,0.11625,0.121791
131,1.24063,1.02892,0.30375
132,0.96275,0.891958,0.333417
133,0.454833,0.411583,0.272166
134,11.2677,8.71958,0.29025
135,1.63021,1.3345,0.408958
136,13.4753,9.79521,7.05933
137,1.97188,1.6095,0.296042
138,10.6878,8.6525,0.46325
139,2.88867,2.24729,1.90217
140,0.466417,0.439833,0.454042
141,1.63221,1.30737,0.213167
142,1.58783,1.42096,0.259584
143,6.73912,6.92767,0.486708
144,4.00063,3.02142,0.387375
145,10.9853,8.41808,9.51421
146,0.257625,0.289,0.408458
147,1.46554,1.25421,0.721542
148,0.854666,0.741291,0.296708
149,5.07421,4.05075,1.05479
150,5.17946,4.85971,0.308833
151,0.054125,0.119792,0.121459
152,0.16775,0.2025,0.234
153,3.32058,2.64683,2.663
154,0.127125,0.1665,0.192708
155,0.042334,0.095292,0.178708
156,32.383,27.5857,0.2695
157,0.287917,0.340167,0.268125
158,0.546959,0.504,0.226
159,2.68467,2.32775,0.382667
160,0.199875,0.213125,0.332417
161,0.035417,0.094708,0.187333
162,0.055333,0.113042,0.140292
163,0.119625,0.175208,0.216875
164,0.0695,0.128166,0.416416
165,4.55621,3.67367,0.216125
166,1.65738,1.47529,0.545417
167,0.329917,0.322292,0.173542
168,1.70392,1.72671,0.701417
169,0.38575,0.34525,0.399459
170,2.84208,2.2155,0.258333
171,0.219166,0.267375,0.275334
172,0.445375,0.4375,0.518667
173,5.06596,4.46779,0.3685
174,0.463,0.495209,0.314958
175,0.016208,0.073833,0.161042
176,0.179708,0.209792,0.159083
177,1.12292,0.925958,0.246333
178,3.5845,2.91463,3.08858
179,0.079666,0.135042,0.174834
180,0.691042,0.56125,0.295583
181,0.245709,0.258875,0.272583
182,0.503084,0.465209,0.269625
183,0.101959,0.142792,0.207417
184,3.55088,2.98179,0.248
185,0.255583,0.304083,0.231083
186,0.181083,0.206958,0.29625
187,5.42075,4.96875,0.499875
188,0.334542,0.272584,0.260959
189,0.175792,0.229792,0.249167
190,12.3967,9.73062,9.61458
191,1.43067,1.11304,0.285084
192,0.4215,0.433375,0.507667
193,0.6215,0.556334,0.320792
194,0.131125,0.150083,0.269291
195,0.075958,0.13025,0.3025
196,0.774791,0.8,0.296125
197,1.17588,1.00892,0.510209
198,2.35854,2.09554,0.247667
199,50.4768,48.1468,0.264458
200,8.80671,6.49696,0.791333
201,16.1767,11.7915,0.412875
202,1.37383,1.19842,0.209125
203,1.71454,1.46067,0.759709
204,0.458834,0.397292,0.300333
205,0.205375,0.222959,0.203042
206,11.2662,8.49987,0.290333
207,0.071834,0.124167,0.185916
208,0.032791,0.088125,0.259291
209,4.73879,4.00775,0.352708
210,0.544792,0.515042,0.229375
211,1.32888,1.49267,0.212625
212,0.018166,0.075625,0.082291
213,0.113209,0.171542,0.164708
214,0.5135,0.506167,0.225792
215,1.56046,1.31383,0.216625
216,0.206584,0.2315,0.235291
217,6.29117,6.53442,0.239125
218,0.201875,0.218167,0.142167
219,1.30104,1.13346,0.364458
220,2.18171,1.98362,0.222542
221,2.88754,2.18887,1.0845
222,1.32117,1.32725,0.329417
223,8.47475,7.01908,1.82996
224,1.25871,1.04108,0.337125
225,1.01871,0.857708,0.301833
226,0.082708,0.127083,0.136042
227,0.340792,0.373125,0.363958
228,0.19225,0.232125,0.224791
229,109.027,90.248,0.27875
230,0.798417,0.759208,0.305833
231,0.362667,0.329875,0.249875
232,0.567417,0.583917,0.274208
233,0.647375,0.584334,0.329458
234,0.592,0.554666,0.236166
235,0.32475,0.319541,0.257167
236,25.3726,21.9484,0.759542
237,18.2206,13.8709,0.359666
238,0.853792,0.714542,0.166167
239,0.148667,0.200375,0.254375
240,4.08129,3.19904,3.22242
241,0.164542,0.195583,0.256125
242,65.679,50.2307,0.248333
243,0.181,0.236333,0.213417
244,0.217959,0.233542,0.263125
245,8.31458,6.73888,0.24175
246,1.41433,1.30771,1.38258
247,0.156417,0.228458,0.269917
248,2.7495,2.15854,0.270833
249,0.0545,0.106375,0.202083
250,0.069083,0.118125,0.116542
251,1.99879,1.72308,0.193541
252,0.631959,0.602709,0.6425
253,11.4188,9.68408,0.273875
254,5.92367,4.99808,0.41075
255,1.14417,0.952166,0.79375
256,0.109875,0.147875,0.300333
257,1.9665,1.66954,0.352541
258,7.54725,6.63758,0.375458
259,0.060166,0.103083,0.272333
260,0.770708,0.729,0.244125
261,2.27542,1.618,0.302292
262,0.845417,0.792958,0.258333
263,0.084333,0.133458,0.270208
264,5.93504,5.14992,0.304167
265,0.189375,0.227708,0.210375
266,0.633334,0.605042,0.222084
267,0.052958,0.111625,0.191625
268,0.443292,0.4155,0.4075
269,0.012166,0.068875,0.268208
270,0.389417,0.400916,0.318333
271,0.347333,0.360584,0.285083
272,1.30913,1.22342,0.226334
273,0.019,0.077292,0.183
274,0.274334,0.305917,0.318167
275,1.10946,0.922709,0.196292
276,1.78592,1.65442,0.247959
277,0.297709,0.277,0.290417
278,0.360167,0.329541,0.194791
279,0.213709,0.2505,0.230583
280,0.124834,0.166416,0.164917
281,0.047916,0.100083,0.253
282,0.23125,0.247458,0.35425
283,4.52092,3.32654,0.333
284,0.066375,0.119333,0.279959
285,0.319916,0.353042,0.291458
286,0.316917,0.275125,0.2885
287,4.31929,4.14925,0.308167
288,10.3826,8.83342,0.281875
289,0.089667,0.127541,0.284917
290,0.190459,0.25825,0.286917
291,0.014083,0.08625,0.077458
292,5.35487,4.61108,1.76713
293,0.362209,0.38075,0.279125
294,0.282792,0.257125,0.247041
295,2.75921,2.36933,0.594458
296,0.429375,0.414125,0.348042
297,0.148667,0.190125,0.30725
298,0.275292,0.331459,0.350416
299,1.38671,1.23708,0.385916
300,0.121459,0.175833,0.191417
301,1.40692,1.14338,0.213667
302,4.19321,3.78837,4.14246
303,0.26,0.29875,0.210375
304,0.140625,0.185834,0.253583
305,0.216625,0.221041,0.246958
306,3.06967,2.30313,0.306709
307,0.194791,0.214625,0.207958
308,4.22796,3.84992,0.439458
309,0.224959,0.227917,0.259792
310,1.75642,1.35917,0.716709
311,1.79792,1.59533,0.424542
312,0.19575,0.229334,0.192208
313,0.369709,0.381708,0.344042
314,0.215125,0.247333,0.229791
315,0.085291,0.1455,0.244333
316,1.20296,1.05904,0.719375
317,0.136875,0.17875,0.283458
318,0.117583,0.15625,0.168625
319,0.112125,0.154667,0.208833
320,0.164167,0.212291,0.27775
321,1.87217,1.67938,0.422875
322,1.51871,1.31779,0.250584
323,0.712334,0.619833,0.656417
324,0.445459,0.422875,0.438708
325,0.361292,0.350042,0.210375
326,7.58896,6.93462,0.324709
327,11.5677,9.24817,10.2175
328,0.358583,0.395125,0.265625
329,0.545042,0.445667,0.250792
330,0.219375,0.274,0.233458
331,1.785,1.457,0.538666
332,1.00808,0.867875,0.253
333,0.457083,0.424833,0.273916
334,2.44979,1.95621,0.253625
335,0.183625,0.223375,0.243042
336,0.115167,0.168959,0.196291
337,0.765458,0.707458,0.344875
338,0.182833,0.21425,0.286375
339,0.082208,0.13175,0.25975
340,0.590167,0.567083,0.236334
341,0.8855,0.764083,0.218125
342,0.52725,0.527833,0.251583
343,0.499208,0.572291,0.191709
344,4.49662,4.18929,0.25225
345,4.62462,3.79246,0.388333
346,1.90367,1.67454,0.251833
347,0.563833,0.56175,0.605209
348,1.50367,1.09642,0.308292
349,26.8875,24.3749,0.263375
350,3.52079,3.08975,0.252916
351,1.22817,0.924542,0.200583
352,2.58771,2.27625,0.201291
353,1.47121,1.25704,0.304042
354,0.12175,0.166792,0.300416
355,7.91413,5.1165,0.191333
356,1.36054,1.06667,0.3625
357,2.42521,2.08454,0.298584
358,33.0265,28.3089,5.65846
359,2.03229,1.62554,0.337333
360,0.399208,0.365625,0.35325
361,3.77663,3.00408,0.290959
362,0.328875,0.309917,0.205875
363,0.285917,0.306291,0.37875
364,3.21654,3.18233,0.343958
365,0.226875,0.304542,0.242
366,0.19025,0.221291,0.302458
367,0.442833,0.40475,0.292333
368,1.30204,1.17483,0.412167
369,2.71317,2.33154,1.36858
370,0.918208,1.03383,0.306209
371,0.916541,0.850666,0.372666
372,0.178375,0.202334,0.380125
373,1.67046,1.41575,0.322083
374,0.200625,0.204958,0.340917
375,0.669959,0.594709,0.245
376,0.27525,0.28425,0.280208
377,6.02554,5.35892,0.330125
378,0.549666,0.52775,0.443625
379,0.184542,0.240833,0.280417
380,6.24379,4.75312,0.572833
381,0.317625,0.307917,0.2085
382,0.295959,0.312125,0.248584
383,0.429625,0.4605,0.217584
384,0.290417,0.304667,0.315917
385,0.274375,0.357417,0.172083
386,7.78137,6.19937,6.49046
387,5.20554,4.54558,0.326708
388,0.510542,0.547958,0.617542
389,0.187042,0.224417,0.293
390,0.2655,0.258667,0.216958
391,3.52125,2.79813,2.65104
392,0.463167,0.494541,0.486792
393,0.430708,0.398209,0.393333
394,0.060708,0.120125,0.237375
395,0.055167,0.110458,0.154792
396,0.141083,0.181417,0.234625
397,0.061917,0.115625,0.161334
398,3.04804,2.72871,0.259875
399,0.041792,0.094833,0.375584
400,4.31158,3.14146,0.21
401,0.21975,0.256833,0.372166
402,0.411167,0.45975,0.228625
403,0.25875,0.281417,0.248834
404,21.4425,17.8236,1.75983
405,0.312375,0.322083,0.242417
406,0.247083,0.275667,0.363125
407,0.531541,0.485333,0.326625
408,3.29692,2.92425,0.296083
409,0.57325,0.502458,0.229209
410,0.1785,0.211416,0.252959
411,0.887333,0.916416,0.441167
412,3.45242,2.88942,0.451834
413,6.38825,5.14592,0.277542
414,0.449833,0.468125,0.245958
415,1.07271,0.997958,0.309375
416,0.726833,0.688375,0.257125
417,73.6177,59.597,24.0625
418,3.29925,2.97463,0.25825
419,1.67029,1.64567,0.190083
420,0.039458,0.096583,0.233875
421,2.10992,1.77925,0.249542
422,0.044083,0.097041,0.182292
423,1.10121,1.05383,0.199709
424,0.164042,0.199709,0.275875
425,3.70925,3.61571,2.71792
426,1.77363,1.603,0.291958
427,3.16229,2.96312,0.314334
428,0.048,0.116667,0.107417
429,0.687625,0.556292,0.389667
430,0.379959,0.351333,0.243041
431,4.68525,3.63696,2.24908
432,0.889292,0.654834,0.303833
433,0.23275,0.252542,0.395375
434,3.26337,2.71442,0.295166
435,6.19771,5.85238,2.16533
436,19.2113,13.926,0.427042
437,0.0865,0.13925,0.261
438,14.6567,11.9239,0.272125
439,26.1102,22.3526,0.259667
440,0.230417,0.255083,0.226833
441,0.052792,0.113208,0.111667
442,58.8467,50.3361,0.319417
443,4.77858,3.33817,0.366375
444,0.180667,0.214292,0.189042
445,0.32175,0.340625,0.341459
446,0.864583,0.6655,0.249083
447,7.06483,6.73679,0.58825
448,0.745667,0.664333,0.26175
449,0.291875,0.323792,0.246625
450,0.169167,0.198875,0.249541
451,2.70158,2.06704,0.215459
452,2.18842,2.00438,0.452125
453,0.48425,0.496542,0.257
454,0.144625,0.171292,0.365375
455,0.081791,0.135791,0.34725
456,2.84021,2.49504,2.51504
457,1.48958,1.18992,1.23954
458,0.027958,0.087167,0.171083
459,3.25517,2.51012,0.345458
460,0.073,0.118375,0.196209
461,0.07175,0.120833,0.182375
462,26.045,17.4999,0.305917
463,0.584625,0.558333,0.253208
464,19.5324,15.6364,5.66263
465,7.67483,6.6165,0.636
466,0.195875,0.2195,0.18775
467,0.298875,0.359375,0.250125
468,7.58208,5.80871,0.3975
469,0.501625,0.468917,0.221833
470,1.07179,0.881083,0.241042
471,1.24996,1.14833,0.412333
472,0.019917,0.0785,0.254167
473,0.07975,0.14125,0.384916
474,0.223958,0.230875,0.228708
475,0.126541,0.176417,0.207584
476,9.99754,10.4955,0.574125
477,3.63442,2.46204,0.280417
478,4.32817,3.51129,0.764875
479,6.13004,4.72625,0.31375
480,2.13,1.89996,1.79467
481,0.061166,0.112792,0.223666
482,10.0381,9.00604,0.202917
483,0.308333,0.357,0.253917
484,2.59708,2.12221,0.355875
485,0.093833,0.140584,0.235875
486,0.23025,0.226625,0.226417
487,3.49933,2.84879,0.210416
488,1.29129,0.999625,0.306334
489,3.45392,2.95542,0.383125
490,0.284166,0.275458,0.2645
491,2.11163,1.59996,1.50521
492,2.92663,2.53121,0.2795
493,1.98779,1.63767,0.305541
494,0.028333,0.082167,0.277125
495,1.38813,1.21938,0.193125
496,5.23175,4.53433,2.15658
497,3.76783,2.59854,0.6405
498,150.322,122.973,0.319375
499,0.915083,0.880833,0.247333
500,2.12083,1.99537,0.405375
501,0.174541,0.194542,0.294916
502,1.31667,1.51075,0.252292
503,0.445917,0.442959,0.353
504,0.752666,0.709667,0.241
505,0.690041,0.548625,0.275375
506,6.34329,4.96687,0.343416
507,0.143833,0.192333,0.22075
508,2.41467,1.94842,0.357084
509,0.694875,0.658334,0.3305
510,0.068291,0.122667,0.301042
511,19.1455,16.3995,0.304834
512,1.64942,1.51612,1.65296
513,3.64138,3.30313,0.593708
514,0.253292,0.281041,0.300292
515,0.640834,0.572125,0.245209
516,4.89196,4.20763,0.353959
517,0.279416,0.285125,0.217875
518,1.50204,1.19208,0.227041
519,2.39954,1.75783,0.213792
520,8.93767,7.76987,0.313292
521,0.129166,0.16425,0.218958
522,0.37375,0.396708,0.247167
523,2.49887,2.15492,2.20363
524,0.409625,0.40275,0.236166
525,0.122625,0.17325,0.12725
526,0.061416,0.107583,0.152792
527,0.108125,0.146,0.311125
528,0.193458,0.222125,0.171208
529,6.45388,5.66271,0.307458
530,14.8391,12.83,0.232542
531,2.54633,2.56,0.459542
532,1.722,1.81225,0.506125
533,0.993875,0.876166,0.304125
534,0.690083,0.690666,0.317667
535,0.670417,0.563,0.363208
536,0.051375,0.099083,0.149875
537,8.00133,6.51733,0.229709
538,1.90096,1.6325,0.389959
539,0.627042,0.64325,0.294917
540,0.642708,0.616334,0.25725
541,1.17217,1.10987,0.289458
542,1.95525,1.72113,0.265292
543,0.131958,0.179042,0.291
544,0.867958,0.747416,0.617042
545,0.8705,0.817916,0.51375
546,0.071208,0.114584,0.164667
547,0.764084,0.744375,0.20075
548,2.08121,2.04225,0.21475
549,0.102625,0.182542,0.234792
550,0.658334,0.687041,0.6845
551,0.124,0.163,0.231792
552,1.06296,1.082,0.897708
553,17.9363,14.5192,0.651958
554,1.33983,1.36088,1.04733
555,0.6005,0.584125,0.303792
556,1.95275,1.60529,0.338916
557,33.9549,25.1006,0.271833
558,1.26087,1.273,1.25267
559,2.29113,1.86067,0.382708
560,4.853,4.07333,0.284708
561,11.2456,8.88483,3.61017
562,1.4,1.14442,0.49825
563,96.3174,73.1048,0.303125
564,0.31275,0.3315,0.194875
565,0.850292,0.699916,0.26475
566,1.42013,1.23254,0.273167
567,0.300708,0.306417,0.189042
568,0.049458,0.093916,0.166709
569,0.023084,0.079416,0.163334
570,0.9065,0.769084,0.323792
571,1.04008,0.969667,0.248542
572,3,2.53825,0.26125
573,1.52717,1.33583,0.225125
574,14.4223,11.9655,0.575875
575,4.10571,3.17217,0.368167
576,0.556708,0.449917,0.288917
577,1.59442,1.28771,0.26425
578,0.080667,0.136083,0.336625
579,5.41496,4.58871,0.309709
580,1.47588,1.24692,0.423917
581,8.06054,6.43958,0.544167
582,6.50396,4.92871,0.21225
583,0.338667,0.328125,0.258458
584,1.74771,1.51671,0.294834
585,2.13283,1.68825,1.04454
586,0.092917,0.137875,0.194042
587,0.27675,0.314417,0.150125
588,4.52746,4.24667,0.374166
589,0.165875,0.175958,0.2385
590,13.5451,10.0952,0.294458
591,1.16013,1.02417,0.253083
592,1.01517,1.0635,1.08946
593,9.1795,6.98621,7.25863
594,0.032625,0.083833,0.278583
595,0.148625,0.215,0.192583
596,0.094334,0.159,0.243333
597,3.38058,2.85783,0.34075
598,0.464584,0.454,0.256375
599,0.046667,0.103583,0.173625
600,2.27913,2.03446,0.290666
601,5.99658,5.36813,0.35225
602,0.056291,0.112125,0.22925
603,3.64387,2.90596,0.366542
604,2.41337,1.89733,0.2695
605,0.145209,0.173875,0.192375
606,0.514583,0.594917,0.629459
607,0.0255,0.0825,0.314583
608,0.537875,0.489209,0.490167
609,5.60208,5.00754,0.27525
610,1.18654,0.956959,0.221458
611,0.294542,0.2695,0.27425
612,2.87387,2.04267,1.51742
613,0.096875,0.13875,0.272583
614,0.899417,0.826,0.193792
615,0.231125,0.289625,0.219834
616,0.172,0.217708,0.252125
617,0.446667,0.420167,0.494917
618,1.35546,1.35892,1.00692
619,3.44212,3.05475,0.566666
620,0.289458,0.271166,0.200209
621,3.73442,3.08846,0.328958
622,0.201334,0.247584,0.261416
623,10.5475,11.0334,0.410208
624,0.754958,0.614083,0.284292
625,2.0715,1.96771,0.24275
626,0.189041,0.221375,0.379292
627,1.05983,0.949208,0.283084
628,46.289,39.2269,0.376
629,0.063458,0.106875,0.249166
630,0.280625,0.261791,0.245708
631,0.19675,0.254875,0.302667
632,0.292958,0.324792,0.37575
633,0.1105,0.142459,0.147833
634,0.516125,0.413459,0.409667
635,0.528459,0.504625,0.274917
636,0.028209,0.083292,0.168708
637,0.109,0.153458,0.319667
638,0.0905,0.150292,0.245834
639,0.152083,0.1805,0.227375
640,0.976917,0.911083,0.695875
641,0.264458,0.301667,0.229334
642,0.205875,0.246042,0.254958
643,0.051416,0.110042,0.243917
644,25.0613,21.1825,1.23233
645,0.1195,0.182958,0.195583
646,2.69008,2.57388,0.284125
647,0.040833,0.095333,0.392625
648,0.399916,0.457792,0.50575
649,0.058542,0.106834,0.185125
650,2.10508,1.75254,0.178959
651,0.66125,0.594083,0.219833
652,0.256083,0.29575,0.307459
653,0.086417,0.139125,0.159667
654,0.613459,0.594292,0.318792
655,0.700125,0.755584,0.292167
656,0.232541,0.234666,0.292
657,0.2255,0.263584,0.230334
658,0.01975,0.078791,0.154209
659,6.54758,6.21596,0.96475
660,4.43292,3.66412,3.73792
661,73.0552,69.6382,0.40475
662,0.030625,0.091083,0.190416
663,0.063875,0.112959,0.202625
664,0.108792,0.150542,0.3575
665,21.5119,16.3106,0.501
666,27.596,19.9897,1.82871
667,0.069791,0.116958,0.17325
668,14.5013,12.2425,0.299917
669,0.395583,0.409458,0.303333
670,0.024417,0.088459,0.209792
671,0.329583,0.37475,0.394541
672,0.168542,0.1865,0.210042
673,0.469791,0.438458,0.353
674,2.21238,1.80508,0.260584
675,1.04179,1.16362,0.261667
676,27.1349,22.0105,0.385958
677,194.479,156.687,0.315084
678,6.95942,5.94062,0.27525
679,0.14675,0.212875,0.26275
680,0.210292,0.2385,0.241333
681,0.36875,0.357459,0.41125
682,0.168416,0.183917,0.329875
683,1.47087,1.10204,0.462084
684,1.53087,1.35129,0.263833
685,0.017625,0.076417,0.199958
686,0.292,0.287167,0.3595
687,0.25725,0.277333,0.18925
688,1.34042,1.22696,0.277375
689,20.257,17.7102,3.85387
690,0.124,0.193958,0.187083
691,0.045792,0.095208,0.322917
692,5.8285,4.81525,0.248041
693,10.7296,8.4695,1.64729
694,11.4097,10.2977,0.329333
695,0.215583,0.239667,0.257041
696,0.506833,0.498542,0.262458
697,0.278041,0.302833,0.2235
698,0.594334,0.519042,0.224417
699,2.12521,1.77379,0.540542
700,0.191583,0.238667,0.337
701,0.283875,0.290792,0.246167
702,1.60417,1.29204,0.452875
703,0.073917,0.126375,0.230625
